File	TechnicalReplicates	ConditionSpecies	Species	Class	Media	MaxOD	MaxTime	BlankOD	Rate	RateODIntercept	LagOD	LagTime	Excluded
GMM_140528_4plates__R_gnavus	E5-E7	ranitidine|DMSO	R. gnavus	Good	GMM	1.025	121203	0.188666666666667	0.1077626904224	-1.73065709040056	0.198	33610	MaxOD;Rate;Lag
GMM_140528_4plates__R_gnavus	E9-E11	DMSO|DMSO	R. gnavus	NoGrowth	GMM	0.177	132987	0.151333333333333	-0.000659434900614981	0.20641406155791	0.158	164065	MaxOD;Rate;Lag
GMM_140528_4plates__R_gnavus	F1-F3	ezetimibe|DMSO	R. gnavus	NoGrowth	GMM	0.187	155194	0.167666666666667	-0.000863209987215198	0.229835749351258	0.174	165547	MaxOD;Rate;Lag
GMM_140528_4plates__R_gnavus	F5-F7	roflumilast|DMSO	R. gnavus	NoGrowth	GMM	0.867	165391	0.187666666666667	0.0455234354319099	-1.16440447374017	0.192	104026	MaxOD;Rate;Lag
GMM_140528_4plates__R_gnavus	F9-F11	H2O|H2O	R. gnavus	Falling	GMM	1.215	114032	0.181	0.104161996216921	-1.85119719714689	0.211	65853	Lag
GMM_140528_4plates__R_gnavus	G1-G3	levamisole|H2O	R. gnavus	Good	GMM	1.115	116504	0.183333333333333	0.0908401212318355	-2.01318489380301	0.199	79195	Lag
GMM_140528_4plates__R_gnavus	G5-G7	rosiglitazone|DMSO	R. gnavus	NoGrowth	GMM	0.758	170603	0.175	0.0825692750898989	-3.11640301371336	0.18	115885	MaxOD;Rate;Lag
GMM_140528_4plates__R_gnavus	H1-H3	loperamide|DMSO	R. gnavus	NoGrowth	GMM	0.14	151115	0.126333333333333	-0.00116864828952206	0.195929108618324	0.137	157023	MaxOD;Rate;Lag
GMM_140528_4plates__R_gnavus	H5-H7	rosuvastatin|DMSO	R. gnavus	NoGrowth	GMM	0.143	160406	0.130666666666667	-0.00116178644549351	0.205530228317476	0.135	167771	MaxOD;Rate;Lag
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	A1-A3	acetaminophen|H2O	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.548	84739	0.202	0.0544340285888629	-0.212731364152132	0.202	27428.3008194096	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	A5-A7	metformin|H2O	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.522	99534	0.200333333333333	0.0479150029950971	-0.157700682188674	0.200333333333333	26900.1852303153	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	A9-A11	simvastatin|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.513	103319	0.204666666666667	0.0500715835021521	-0.182227838495522	0.204666666666667	27816.5802070952	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	B1-B3	aripiprazole|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.547	88524	0.206	0.0559847376470714	-0.21808730597491	0.206	27270.1876560377	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	B5-B7	metronidazole|H2O	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.529	104351	0.202333333333333	0.0502694247480454	-0.17419072932171	0.202333333333333	26964.4347901725	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	B9-B11	sulfasalazine|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.517	105383	0.206666666666667	0.0477143935980188	-0.162545304960826	0.206666666666667	27856.6486468805	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	C1-C3	digoxin|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.541	96782	0.209666666666667	0.0586220237323165	-0.251097758726778	0.209666666666667	28295.7125293166	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	C5-C7	montelukast|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.528	101254	0.207666666666667	0.0539640960070717	-0.207006346915008	0.207666666666667	27663.2605630678	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	C9-C11	tenofovir|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.502	101943	0.202666666666667	0.0527758730867209	-0.186142541610861	0.202666666666667	26521.8378765445	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	D1-D3	donepzil|H2O	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.512	105039	0.202333333333333	0.0473282327432191	-0.151970633992487	0.202333333333333	26949.9664036304	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	D5-D7	pyridostigmine|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.535	98846	0.205333333333333	0.0472777756653924	-0.138234873313928	0.205333333333333	26161.2465164159	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	D9-D11	tolmetin|H2O	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.55	98502	0.206333333333333	0.0474184548965307	-0.152752056061688	0.206333333333333	27261.6938835908	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	E1-E3	duloxetin|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.511	109168	0.202666666666667	0.0270007885899034	0.00626441335317884	0.202666666666667	26186.2022871787	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	E5-E7	ranitidine|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.529	98502	0.204666666666667	0.0501138325178936	-0.17563507209994	0.204666666666667	27319.5281775933	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	E9-E11	DMSO|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.508	104351	0.214333333333333	0.054373258564304	-0.199406201906776	0.214333333333333	27393.2879174952	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	F1-F3	ezetimibe|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.56	103663	0.222333333333333	0.0535192224269296	-0.182302926143767	0.222333333333333	27218.0810568838	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	F5-F7	roflumilast|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.527	98502	0.215	0.0532629807369842	-0.190528011375718	0.215	27409.2966775867	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	F9-F11	H2O|H2O	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.531	101943	0.200666666666667	0.0468241682232572	-0.148851272237579	0.200666666666667	26872.1181347182	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	G1-G3	levamisole|H2O	B. animalis subsp. lactis BI-07	Noisy;Overgrowth	GMM	0.535	97814	0.196	0.0454349787057803	-0.121188526999336	0.196	25132.1499365496	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	G5-G7	rosiglitazone|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.537	98502	0.202333333333333	0.0522027546491455	-0.203034410015528	0.202333333333333	27954.9208823176	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	H1-H3	loperamide|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.51	110544	0.201333333333333	0.0356740652884883	-0.068546601460061	0.201333333333333	27234.5682332351	
GMM_140602_8plates__B_animalis_subsp_lactis_BI-07	H5-H7	rosuvastatin|DMSO	B. animalis subsp. lactis BI-07	Good;Overgrowth	GMM	0.508	102975	0.201666666666667	0.0479778071504968	-0.16273419330451	0.201666666666667	27342.7064263535	
GMM_140602_8plates__B_longum_subsp_infantis	A1-A3	acetaminophen|H2O	B. longum subsp. infantis	Good;Noisy	GMM	1.072	80976	0.198	0.0810024896168852	-0.432967275642171	0.198	28042.1281253844	
GMM_140602_8plates__B_longum_subsp_infantis	A5-A7	metformin|H2O	B. longum subsp. infantis	Falling;Noisy	GMM	1.154	76652	0.200333333333333	0.0904898345523183	-0.493353885969443	0.200333333333333	27597.2876052299	
GMM_140602_8plates__B_longum_subsp_infantis	A9-A11	simvastatin|DMSO	B. longum subsp. infantis	Raising	GMM	0.846	79155	0.203333333333333	0.0602684481814596	-0.252656049330215	0.203333333333333	27237.4986766918	
GMM_140602_8plates__B_longum_subsp_infantis	B1-B3	aripiprazole|DMSO	B. longum subsp. infantis	Good;Noisy	GMM	1.009	85299	0.201333333333333	0.0617087395737806	-0.287203685590758	0.201333333333333	28500.5540588613	
GMM_140602_8plates__B_longum_subsp_infantis	B5-B7	metronidazole|H2O	B. longum subsp. infantis	NoGrowth	GMM	0.302	64593	0.198666666666667	0.00993725335772618	0.127650473786481	0.198666666666667	25727.2593507838	
GMM_140602_8plates__B_longum_subsp_infantis	B9-B11	sulfasalazine|DMSO	B. longum subsp. infantis	Good	GMM	1.135	70054	0.204666666666667	0.0948726814266398	-0.533823838887033	0.204666666666667	28022.4589419774	
GMM_140602_8plates__B_longum_subsp_infantis	C1-C3	digoxin|DMSO	B. longum subsp. infantis	Good;Noisy	GMM	1.106	79155	0.203666666666667	0.0843946854850929	-0.429312341328905	0.203666666666667	27000.8047981476	
GMM_140602_8plates__B_longum_subsp_infantis	C5-C7	montelukast|DMSO	B. longum subsp. infantis	Good	GMM	1.06	69143	0.205333333333333	0.0875547934872767	-0.47538768623689	0.205333333333333	27989.2804590867	
GMM_140602_8plates__B_longum_subsp_infantis	C9-C11	tenofovir|DMSO	B. longum subsp. infantis	Raising	GMM	1.073	69371	0.200666666666667	0.0847720384951374	-0.436999655162937	0.200666666666667	27079.669185002	
GMM_140602_8plates__B_longum_subsp_infantis	D1-D3	donepzil|H2O	B. longum subsp. infantis	Good;Noisy	GMM	1.031	78018	0.201	0.0845149669270711	-0.464734045548844	0.201	28357.6110967887	
GMM_140602_8plates__B_longum_subsp_infantis	D5-D7	pyridostigmine|DMSO	B. longum subsp. infantis	Falling;Noisy	GMM	1.101	76425	0.199666666666667	0.08868841049916	-0.468041027083976	0.199666666666667	27103.2898658735	
GMM_140602_8plates__B_longum_subsp_infantis	D9-D11	tolmetin|H2O	B. longum subsp. infantis	Good	GMM	1.139	68916	0.195666666666667	0.0957006081892249	-0.538713040507803	0.195666666666667	27625.3933580096	
GMM_140602_8plates__B_longum_subsp_infantis	E1-E3	duloxetin|DMSO	B. longum subsp. infantis	Unfinished	GMM	0.996	163117	0.204	0.0212797474732355	0.0105928836881343	0.204	32719.6372794574	
GMM_140602_8plates__B_longum_subsp_infantis	E5-E7	ranitidine|DMSO	B. longum subsp. infantis	Good	GMM	1.097	71419	0.204333333333333	0.0922239040206197	-0.5186501437283	0.204333333333333	28221.9728720219	
GMM_140602_8plates__B_longum_subsp_infantis	E9-E11	DMSO|DMSO	B. longum subsp. infantis	Raising	GMM	1.011	83251	0.205333333333333	0.0797215648622787	-0.430089567093887	0.205333333333333	28693.8978868485	
GMM_140602_8plates__B_longum_subsp_infantis	F1-F3	ezetimibe|DMSO	B. longum subsp. infantis	Raising	GMM	0.839	93490	0.216333333333333	0.0368517626594934	-0.0504962302626218	0.216333333333333	26066.2274915086	
GMM_140602_8plates__B_longum_subsp_infantis	F5-F7	roflumilast|DMSO	B. longum subsp. infantis	Good;Noisy	GMM	0.867	87802	0.211	0.0456983640732409	-0.123258119530137	0.211	26331.9979765559	
GMM_140602_8plates__B_longum_subsp_infantis	F9-F11	H2O|H2O	B. longum subsp. infantis	Falling;Noisy	GMM	1.077	71646	0.197666666666667	0.0911780579890135	-0.510584429879359	0.197666666666667	27964.0080497538	
GMM_140602_8plates__B_longum_subsp_infantis	G1-G3	levamisole|H2O	B. longum subsp. infantis	Good;Noisy	GMM	1.107	79155	0.201	0.0857450879703572	-0.451233864908923	0.201	27383.9816280072	
GMM_140602_8plates__B_longum_subsp_infantis	G5-G7	rosiglitazone|DMSO	B. longum subsp. infantis	Good;Noisy	GMM	1.132	81886	0.209333333333333	0.0820426396606107	-0.41085893945313	0.209333333333333	27213.8023748058	
GMM_140602_8plates__B_longum_subsp_infantis	H1-H3	loperamide|DMSO	B. longum subsp. infantis	Good	GMM	0.334	172447	0.205666666666667	0.00793748521082481	-0.0222531628747608	0.205666666666667	103371.705843327	
GMM_140602_8plates__B_longum_subsp_infantis	H5-H7	rosuvastatin|DMSO	B. longum subsp. infantis	NoGrowth	GMM	0.928	93490	0.200666666666667	0.0527960164203984	-0.191500596215182	0.200666666666667	26740.694508709	
GMM_140602_8plates__B_thetaiotaomicron	A1-A3	acetaminophen|H2O	B. thetaiotaomicron	Good	GMM	0.85	171028	0.207333333333333	0.0384789448944797	-0.39676086319852	0.226	59050	
GMM_140602_8plates__B_thetaiotaomicron	A5-A7	metformin|H2O	B. thetaiotaomicron	Good	GMM	0.865	171479	0.207	0.0393753662528234	-0.395912083196412	0.224	59277	
GMM_140602_8plates__B_thetaiotaomicron	A9-A11	simvastatin|DMSO	B. thetaiotaomicron	Good	GMM	0.679	171929	0.213333333333333	0.0276812304694492	-0.269045844142037	0.221	56325	
GMM_140602_8plates__B_thetaiotaomicron	B1-B3	aripiprazole|DMSO	B. thetaiotaomicron	Good	GMM	0.791	171028	0.212333333333333	0.0343450002333558	-0.411573720211321	0.229	62001	
GMM_140602_8plates__B_thetaiotaomicron	B5-B7	metronidazole|H2O	B. thetaiotaomicron	NoGrowth	GMM	0.186	140603	0.172666666666667	0.00631340460628453	0.175742247353777	0.22	24541	
GMM_140602_8plates__B_thetaiotaomicron	B9-B11	sulfasalazine|DMSO	B. thetaiotaomicron	Good	GMM	0.802	170802	0.217333333333333	0.0241501441794361	0.0140322203009721	0.229	53147	
GMM_140602_8plates__B_thetaiotaomicron	C1-C3	digoxin|DMSO	B. thetaiotaomicron	Good	GMM	0.831	170802	0.215666666666667	0.0388498368550668	-0.459213223061812	0.231	60412	
GMM_140602_8plates__B_thetaiotaomicron	C5-C7	montelukast|DMSO	B. thetaiotaomicron	Good	GMM	0.833	171028	0.22	0.0415899459706014	-0.49789107790643	0.241	59050	
GMM_140602_8plates__B_thetaiotaomicron	C9-C11	tenofovir|DMSO	B. thetaiotaomicron	Good	GMM	0.817	171028	0.208333333333333	0.043511529906332	-0.543423368423329	0.219	56779	
GMM_140602_8plates__B_thetaiotaomicron	D1-D3	donepzil|H2O	B. thetaiotaomicron	Good	GMM	0.837	171253	0.208666666666667	0.0438952860949923	-0.595489186073838	0.226	62455	
GMM_140602_8plates__B_thetaiotaomicron	D5-D7	pyridostigmine|DMSO	B. thetaiotaomicron	Good	GMM	0.859	171028	0.213333333333333	0.0427597459469941	-0.500385546856404	0.229	57914	
GMM_140602_8plates__B_thetaiotaomicron	D9-D11	tolmetin|H2O	B. thetaiotaomicron	Good	GMM	0.851	171028	0.211333333333333	0.0440560246668414	-0.547926591942326	0.227	57460	
GMM_140602_8plates__B_thetaiotaomicron	E1-E3	duloxetin|DMSO	B. thetaiotaomicron	Good	GMM	0.73	171028	0.209333333333333	0.0307182891976168	-0.307396135406659	0.219	58596	
GMM_140602_8plates__B_thetaiotaomicron	E5-E7	ranitidine|DMSO	B. thetaiotaomicron	Good	GMM	0.902	171253	0.212333333333333	0.0471443707757708	-0.58225616245506	0.24	59731	
GMM_140602_8plates__B_thetaiotaomicron	E9-E11	DMSO|DMSO	B. thetaiotaomicron	Good	GMM	0.81	171253	0.213666666666667	0.0356607018343378	-0.34173291854329	0.231	60185	
GMM_140602_8plates__B_thetaiotaomicron	F1-F3	ezetimibe|DMSO	B. thetaiotaomicron	Good	GMM	0.793	171028	0.228	0.035798546351583	-0.359197882460582	0.237	60185	
GMM_140602_8plates__B_thetaiotaomicron	F5-F7	roflumilast|DMSO	B. thetaiotaomicron	Good	GMM	0.815	170802	0.220333333333333	0.0218764053684982	0.0434100275489777	0.247	59731	
GMM_140602_8plates__B_thetaiotaomicron	F9-F11	H2O|H2O	B. thetaiotaomicron	Good	GMM	0.855	170802	0.206333333333333	0.026312767416263	-0.0135621100849677	0.22	60412	
GMM_140602_8plates__B_thetaiotaomicron	G1-G3	levamisole|H2O	B. thetaiotaomicron	Good	GMM	0.856	170802	0.210333333333333	0.0347876463009626	-0.27357442278223	0.222	57914	
GMM_140602_8plates__B_thetaiotaomicron	G5-G7	rosiglitazone|DMSO	B. thetaiotaomicron	Good	GMM	0.844	170802	0.212666666666667	0.0374592564960868	-0.423410824812015	0.227	59504	
GMM_140602_8plates__B_thetaiotaomicron	H1-H3	loperamide|DMSO	B. thetaiotaomicron	Good	GMM	0.726	170802	0.209	0.0230292469180044	-0.284503990028203	0.222	80163	
GMM_140602_8plates__B_thetaiotaomicron	H5-H7	rosuvastatin|DMSO	B. thetaiotaomicron	Good	GMM	0.819	171028	0.207666666666667	0.0363982909178429	-0.363794594466888	0.219	58823	
GMM_140602_8plates__C_bolteae	A1-A3	acetaminophen|H2O	C. bolteae	NoGrowth	GMM	0.145	166019	0.143666666666667	-0.000752617171166758	0.191815882466106	0.143666666666667	230312.546030889	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	A5-A7	metformin|H2O	C. bolteae	NoGrowth	GMM	0.137	161216	0.135333333333333	-0.000693511785431121	0.185238992940138	0.135333333333333	259058.862961948	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	A9-A11	simvastatin|DMSO	C. bolteae	NoGrowth	GMM	0.154	157328	0.15	-0.000721372085033932	0.191180631723318	0.15	205511.520725079	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	B1-B3	aripiprazole|DMSO	C. bolteae	NoGrowth	GMM	0.145	163732	0.144333333333333	-0.000799245160993314	0.1953950628631	0.144333333333333	229994.794186433	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	B5-B7	metronidazole|H2O	C. bolteae	NoGrowth	GMM	0.142	161445	0.139	-0.000702442693088973	0.190252340113875	0.139	262666.871227002	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	B9-B11	sulfasalazine|DMSO	C. bolteae	NoGrowth	GMM	0.155	164647	0.152666666666667	-0.000708978024267172	0.197657903408014	0.152666666666667	228453.417066442	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	C1-C3	digoxin|DMSO	C. bolteae	NoGrowth	GMM	0.149	164647	0.146666666666667	-0.000815933909873129	0.198305331746153	0.146666666666667	227836.09314026	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	C5-C7	montelukast|DMSO	C. bolteae	NoGrowth	GMM	0.157	159615	0.152333333333333	-0.000661488199790709	0.194714675061484	0.152333333333333	230650.872184289	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	C9-C11	tenofovir|DMSO	C. bolteae	NoGrowth	GMM	0.15	158243	0.144	-0.000739202596680677	0.188702940084029	0.144	217708.359014361	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	D1-D3	donepzil|H2O	C. bolteae	NoGrowth	GMM	0.15	158471	0.144	-0.000684399193833003	0.189050860030397	0.144	236971.489111664	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	D5-D7	pyridostigmine|DMSO	C. bolteae	NoGrowth	GMM	0.149	158471	0.142333333333333	-0.000703426506384616	0.188356427902037	0.142333333333333	235537.243682913	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	D9-D11	tolmetin|H2O	C. bolteae	NoGrowth	GMM	0.146	159615	0.143333333333333	-0.000679230486448837	0.187351371214869	0.143333333333333	233300.682956705	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	E1-E3	duloxetin|DMSO	C. bolteae	NoGrowth	GMM	0.157	157556	0.152666666666667	-0.000600921841684184	0.194439462146755	0.152666666666667	250252.284568068	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	E5-E7	ranitidine|DMSO	C. bolteae	NoGrowth	GMM	0.153	158471	0.145	-0.000607591595744518	0.188550061246753	0.145	258035.531739373	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	E9-E11	DMSO|DMSO	C. bolteae	NoGrowth	GMM	0.157	158014	0.149666666666667	-0.000713992816111048	0.193179696547075	0.149666666666667	219395.635410856	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	F1-F3	ezetimibe|DMSO	C. bolteae	NoGrowth	GMM	0.183	159844	0.175333333333333	-0.000606975340322549	0.215855892087104	0.175333333333333	240341.249178348	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	F5-F7	roflumilast|DMSO	C. bolteae	NoGrowth	GMM	0.164	162131	0.157	-0.000917707389358177	0.19876184590481	0.157	163824.163345205	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	F9-F11	H2O|H2O	C. bolteae	NoGrowth	GMM	0.145	154583	0.138666666666667	-0.000758065983265701	0.188034069906279	0.138666666666667	234442.19314127	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	G1-G3	levamisole|H2O	C. bolteae	NoGrowth	GMM	0.149	154812	0.143333333333333	-0.000773141484140458	0.194123762364448	0.143333333333333	236496.874456674	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	G5-G7	rosiglitazone|DMSO	C. bolteae	NoGrowth	GMM	0.165	155041	0.157666666666667	-0.000780728880601726	0.206126897724857	0.157666666666667	223453.795733837	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	H1-H3	loperamide|DMSO	C. bolteae	NoGrowth	GMM	0.157	155041	0.154	-0.000633335179229977	0.197076369538351	0.154	244854.439519067	MaxOD;Rate;Lag
GMM_140602_8plates__C_bolteae	H5-H7	rosuvastatin|DMSO	C. bolteae	NoGrowth	GMM	0.156	156184	0.147333333333333	-0.000766135397172928	0.192572020589884	0.147333333333333	212572.444406746	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	A1-A3	acetaminophen|H2O	C. comes	NoGrowth	GMM	0.171	157043	0.166666666666667	-0.00123457702372443	0.233325579417393	0.166666666666667	194375.953295061	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	A5-A7	metformin|H2O	C. comes	NoGrowth	GMM	0.144	147764	0.14	-0.0025940665221928	0.2321124476673	0.14	127832.038525354	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	A9-A11	simvastatin|DMSO	C. comes	NoGrowth	GMM	0.156	151838	0.150666666666667	-0.00148484316528827	0.214835745347202	0.150666666666667	155577.833841515	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	B1-B3	aripiprazole|DMSO	C. comes	NoGrowth	GMM	0.144	151838	0.139666666666667	-0.00145190988787234	0.2039667939073	0.139666666666667	159431.697517741	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	B5-B7	metronidazole|H2O	C. comes	NoGrowth	GMM	0.138	155233	0.133	-0.00143759645111822	0.201974943652987	0.133	172725.6609166	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	B9-B11	sulfasalazine|DMSO	C. comes	NoGrowth	GMM	0.15	150027	0.145	-0.00161941228492579	0.209484064545089	0.145	143349.926713047	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	C1-C3	digoxin|DMSO	C. comes	NoGrowth	GMM	0.143	152517	0.139	-0.00196426829191195	0.211758211649533	0.139	133347.141537048	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	C5-C7	montelukast|DMSO	C. comes	NoGrowth	GMM	0.153	154554	0.15	-0.00172231808229566	0.216433892026982	0.15	138860.535551226	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	C9-C11	tenofovir|DMSO	C. comes	NoGrowth	GMM	0.137	155912	0.136666666666667	-0.00184501181583611	0.20579393216928	0.136666666666667	134881.605458246	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	D1-D3	donepzil|H2O	C. comes	NoGrowth	GMM	0.144	159080	0.141666666666667	-0.00157078420255205	0.206607441928212	0.141666666666667	148834.442415279	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	D5-D7	pyridostigmine|DMSO	C. comes	NoGrowth	GMM	0.146	156817	0.141666666666667	-0.00120252304130638	0.204085678427737	0.141666666666667	186864.146981947	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	D9-D11	tolmetin|H2O	C. comes	NoGrowth	GMM	0.136	158401	0.131666666666667	-0.00126027597582732	0.196210747155755	0.131666666666667	184371.275988328	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	E1-E3	duloxetin|DMSO	C. comes	NoGrowth	GMM	0.137	158401	0.135	-0.00199717436647663	0.211494987224983	0.135	137885.7843523	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	E5-E7	ranitidine|DMSO	C. comes	NoGrowth	GMM	0.139	155459	0.136	-0.00166768322803416	0.204886115245588	0.136	148703.309306794	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	E9-E11	DMSO|DMSO	C. comes	NoGrowth	GMM	0.149	161344	0.145	-0.00105888435726525	0.207027597121068	0.145	210881.71536744	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	F1-F3	ezetimibe|DMSO	C. comes	NoGrowth	GMM	0.181	159307	0.169666666666667	-0.000968497320533869	0.225794785535387	0.169666666666667	208633.750082045	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	F5-F7	roflumilast|DMSO	C. comes	NoGrowth	GMM	0.162	159986	0.161666666666667	-0.00130671283235577	0.219541437122662	0.161666666666667	159445.26485285	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	F9-F11	H2O|H2O	C. comes	NoGrowth	GMM	0.141	156591	0.135333333333333	-0.000881418162564599	0.195113390021959	0.135333333333333	244161.29961842	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	G1-G3	levamisole|H2O	C. comes	NoGrowth	GMM	0.151	162475	0.148	-0.00138628809885406	0.212096286396053	0.148	166449.262037618	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	G5-G7	rosiglitazone|DMSO	C. comes	NoGrowth	GMM	0.153	168133	0.151333333333333	-0.00140023963885563	0.216523008628713	0.151333333333333	167601.905096163	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	H1-H3	loperamide|DMSO	C. comes	NoGrowth	GMM	0.162	168133	0.161	-0.00103834903779613	0.214386104463732	0.161	185091.880546597	MaxOD;Rate;Lag
GMM_140602_8plates__C_comes	H5-H7	rosuvastatin|DMSO	C. comes	NoGrowth	GMM	0.157	166323	0.154	-0.00115562793823698	0.214706504849605	0.154	189112.265485712	MaxOD;Rate;Lag
GMM_140602_8plates__F_nucleatum_subsp_nucleatum	A1-A3	acetaminophen|H2O	F. nucleatum subsp. nucleatum	Good	GMM	0.486	69326	0.239666666666667	0.0181973646970633	0.173444606627918	0.239666666666667	13100.7659684904	
GMM_140602_8plates__F_nucleatum_subsp_nucleatum	A5-A7	metformin|H2O	F. nucleatum subsp. nucleatum	Falling	GMM	0.489	70686	0.210666666666667	0.0205295862550141	0.137102417064772	0.210666666666667	12899.9822635071	
GMM_140602_8plates__F_nucleatum_subsp_nucleatum	A9-A11	simvastatin|DMSO	F. nucleatum subsp. nucleatum	Falling	GMM	0.531	67513	0.247666666666667	0.0209522570719531	0.166778831273285	0.247666666666667	13898.0829805669	
GMM_140602_8plates__F_nucleatum_subsp_nucleatum	B1-B3	aripiprazole|DMSO	F. nucleatum subsp. nucleatum	Falling	GMM	0.502	66379	0.234333333333333	0.0183956307131182	0.165243927848215	0.234333333333333	13520.7030204764	
GMM_140602_8plates__F_nucleatum_subsp_nucleatum	B5-B7	metronidazole|H2O	F. nucleatum subsp. nucleatum	NoGrowth	GMM	0.135	143893	0.132	-0.00178085085632124	0.208214612238131	0.132	154068.266347723	
GMM_140602_8plates__F_nucleatum_subsp_nucleatum	B9-B11	sulfasalazine|DMSO	F. nucleatum subsp. nucleatum	Falling	GMM	0.472	68419	0.219333333333333	0.0182205861121924	0.153617063919393	0.219333333333333	12984.1360993254	
