path:map00300,Lysine biosynthesis ,cpd:C00024,cpd:C00026,cpd:C00047,cpd:C00049,cpd:C00263,cpd:C00322,cpd:C00441,cpd:C00449,cpd:C00666,cpd:C00680,cpd:C00956,cpd:C01251,cpd:C03082,cpd:C03340,cpd:C03871,cpd:C03972,cpd:C04002,cpd:C04076,cpd:C04390,cpd:C04421,cpd:C04462,cpd:C04877,cpd:C04882,cpd:C05535,cpd:C05539,cpd:C05560,cpd:C05662,cpd:C16138,cpd:C19886,cpd:C19887,cpd:C19888,cpd:C19889,cpd:C20258,cpd:C20277,cpd:C20278,cpd:C20279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00310,Lysine degradation ,cpd:C00024,cpd:C00037,cpd:C00047,cpd:C00322,cpd:C00332,cpd:C00408,cpd:C00431,cpd:C00449,cpd:C00450,cpd:C00487,cpd:C00489,cpd:C00527,cpd:C00739,cpd:C00877,cpd:C00956,cpd:C00990,cpd:C01028,cpd:C01142,cpd:C01144,cpd:C01149,cpd:C01181,cpd:C01186,cpd:C01211,cpd:C01259,cpd:C01672,cpd:C02188,cpd:C02727,cpd:C03087,cpd:C03239,cpd:C03273,cpd:C03656,cpd:C03793,cpd:C03955,cpd:C04020,cpd:C04076,cpd:C04092,cpd:C04487,cpd:C05161,cpd:C05544,cpd:C05545,cpd:C05546,cpd:C05548,cpd:C05554,cpd:C05825,cpd:C06157,cpd:C06181,cpd:C20333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00311,Penicillin and cephalosporin biosynthesis ,cpd:C00097,cpd:C00183,cpd:C00395,cpd:C00916,cpd:C00956,cpd:C02954,cpd:C03112,cpd:C04712,cpd:C05556,cpd:C05557,cpd:C06564,cpd:C06565,cpd:C06566,cpd:C06567,cpd:C06568,cpd:C06569,cpd:C07756,cpd:C15666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00312,beta-Lactam resistance ,cpd:C00039,cpd:C03438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00330,Arginine and proline metabolism ,cpd:C00011,cpd:C00012,cpd:C00014,cpd:C00019,cpd:C00022,cpd:C00025,cpd:C00048,cpd:C00049,cpd:C00062,cpd:C00064,cpd:C00077,cpd:C00086,cpd:C00122,cpd:C00134,cpd:C00148,cpd:C00169,cpd:C00179,cpd:C00213,cpd:C00223,cpd:C00300,cpd:C00315,cpd:C00327,cpd:C00334,cpd:C00406,cpd:C00431,cpd:C00433,cpd:C00436,cpd:C00437,cpd:C00441,cpd:C00533,cpd:C00555,cpd:C00581,cpd:C00624,cpd:C00750,cpd:C00763,cpd:C00791,cpd:C00884,cpd:C00986,cpd:C01010,cpd:C01035,cpd:C01043,cpd:C01110,cpd:C01137,cpd:C01157,cpd:C01165,cpd:C01250,cpd:C01682,cpd:C01877,cpd:C02305,cpd:C02565,cpd:C02647,cpd:C02714,cpd:C02946,cpd:C03078,cpd:C03166,cpd:C03287,cpd:C03296,cpd:C03375,cpd:C03406,cpd:C03415,cpd:C03440,cpd:C03564,cpd:C03771,cpd:C03912,cpd:C04133,cpd:C04137,cpd:C04281,cpd:C04282,cpd:C04498,cpd:C05931,cpd:C05932,cpd:C05933,cpd:C05936,cpd:C05938,cpd:C05939,cpd:C05941,cpd:C05942,cpd:C05945,cpd:C05946,cpd:C05947,cpd:C10497,cpd:C15532,cpd:C15699,cpd:C15700,cpd:C15767,cpd:C18048,cpd:C18172,cpd:C18174,cpd:C18325,cpd:C18326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00331,Clavulanic acid biosynthesis ,cpd:C00062,cpd:C00118,cpd:C06655,cpd:C06656,cpd:C06657,cpd:C06658,cpd:C06659,cpd:C06660,cpd:C06661,cpd:C06662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00340,Histidine metabolism ,cpd:C00025,cpd:C00026,cpd:C00049,cpd:C00119,cpd:C00135,cpd:C00386,cpd:C00388,cpd:C00439,cpd:C00785,cpd:C00860,cpd:C01044,cpd:C01045,cpd:C01100,cpd:C01152,cpd:C01262,cpd:C01267,cpd:C01929,cpd:C02739,cpd:C02741,cpd:C02835,cpd:C03277,cpd:C03409,cpd:C03680,cpd:C04437,cpd:C04666,cpd:C04677,cpd:C04896,cpd:C04916,cpd:C05127,cpd:C05130,cpd:C05131,cpd:C05133,cpd:C05135,cpd:C05565,cpd:C05568,cpd:C05570,cpd:C05571,cpd:C05572,cpd:C05575,cpd:C05827,cpd:C05828,cpd:C05829,cpd:C16673,cpd:C16674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00350,Tyrosine metabolism ,cpd:C00022,cpd:C00042,cpd:C00082,cpd:C00122,cpd:C00146,cpd:C00164,cpd:C00232,cpd:C00355,cpd:C00483,cpd:C00530,cpd:C00544,cpd:C00547,cpd:C00628,cpd:C00642,cpd:C00788,cpd:C00822,cpd:C01036,cpd:C01060,cpd:C01061,cpd:C01161,cpd:C01179,cpd:C01207,cpd:C01693,cpd:C01829,cpd:C01850,cpd:C02167,cpd:C02442,cpd:C02465,cpd:C02514,cpd:C02515,cpd:C03063,cpd:C03077,cpd:C03672,cpd:C03758,cpd:C03765,cpd:C04043,cpd:C04045,cpd:C04052,cpd:C04185,cpd:C04186,cpd:C04368,cpd:C04642,cpd:C04796,cpd:C04797,cpd:C05338,cpd:C05350,cpd:C05576,cpd:C05577,cpd:C05578,cpd:C05579,cpd:C05580,cpd:C05581,cpd:C05582,cpd:C05583,cpd:C05584,cpd:C05585,cpd:C05587,cpd:C05588,cpd:C05589,cpd:C05593,cpd:C05594,cpd:C05595,cpd:C05596,cpd:C05600,cpd:C05604,cpd:C06044,cpd:C06046,cpd:C06047,cpd:C06048,cpd:C06199,cpd:C06201,cpd:C10447,cpd:C17935,cpd:C17936,cpd:C17937,cpd:C17938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00351,DDT degradation ,cpd:C02370,cpd:C03077,cpd:C04596,cpd:C04623,cpd:C06636,cpd:C06637,cpd:C06638,cpd:C06639,cpd:C06640,cpd:C06641,cpd:C06642,cpd:C06643,cpd:C06644,cpd:C06645,cpd:C06646,cpd:C06647,cpd:C06648,cpd:C06649,cpd:C06650,cpd:C06651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00360,Phenylalanine metabolism ,cpd:C00022,cpd:C00024,cpd:C00042,cpd:C00079,cpd:C00082,cpd:C00083,cpd:C00084,cpd:C00091,cpd:C00122,cpd:C00156,cpd:C00166,cpd:C00180,cpd:C00223,cpd:C00323,cpd:C00406,cpd:C00423,cpd:C00512,cpd:C00582,cpd:C00596,cpd:C00601,cpd:C00630,cpd:C00642,cpd:C00755,cpd:C00805,cpd:C00811,cpd:C01198,cpd:C01575,cpd:C01586,cpd:C01772,cpd:C02137,cpd:C02232,cpd:C02265,cpd:C02505,cpd:C02763,cpd:C02765,cpd:C03519,cpd:C03589,cpd:C04044,cpd:C04148,cpd:C04351,cpd:C04479,cpd:C05332,cpd:C05593,cpd:C05598,cpd:C05607,cpd:C05620,cpd:C05629,cpd:C05852,cpd:C05853,cpd:C06207,cpd:C06866,cpd:C07086,cpd:C07303,cpd:C08300,cpd:C08301,cpd:C11457,cpd:C11588,cpd:C12621,cpd:C12622,cpd:C12623,cpd:C12624,cpd:C14144,cpd:C14145,cpd:C15524,cpd:C16666,cpd:C16719,cpd:C17268,cpd:C18202,cpd:C19945,cpd:C19946,cpd:C19975,cpd:C20062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00361,Chlorocyclohexane and chlorobenzene degradation ,cpd:C00011,cpd:C00042,cpd:C00090,cpd:C00146,cpd:C00160,cpd:C00530,cpd:C00682,cpd:C01407,cpd:C01751,cpd:C02124,cpd:C02222,cpd:C02375,cpd:C02575,cpd:C02625,cpd:C02814,cpd:C02933,cpd:C03434,cpd:C03572,cpd:C03585,cpd:C03664,cpd:C03918,cpd:C04091,cpd:C04431,cpd:C04522,cpd:C04706,cpd:C04729,cpd:C05618,cpd:C06328,cpd:C06329,cpd:C06594,cpd:C06596,cpd:C06597,cpd:C06598,cpd:C06599,cpd:C06600,cpd:C06601,cpd:C06602,cpd:C06603,cpd:C06755,cpd:C06988,cpd:C06989,cpd:C06990,cpd:C07075,cpd:C07088,cpd:C07089,cpd:C07090,cpd:C07091,cpd:C07092,cpd:C07093,cpd:C07094,cpd:C07095,cpd:C07096,cpd:C07097,cpd:C07098,cpd:C07099,cpd:C07100,cpd:C07101,cpd:C07102,cpd:C07103,cpd:C12831,cpd:C12832,cpd:C12833,cpd:C12834,cpd:C12835,cpd:C12836,cpd:C12837,cpd:C12838,cpd:C14419,cpd:C14450,cpd:C16181,cpd:C16182,cpd:C16266,cpd:C18236,cpd:C18238,cpd:C18240,cpd:C18241,cpd:C18242,cpd:C18243,cpd:C18244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00362,Benzoate degradation ,cpd:C00022,cpd:C00024,cpd:C00036,cpd:C00084,cpd:C00090,cpd:C00091,cpd:C00146,cpd:C00156,cpd:C00180,cpd:C00196,cpd:C00230,cpd:C00332,cpd:C00512,cpd:C00527,cpd:C00530,cpd:C00587,cpd:C00596,cpd:C00628,cpd:C00682,cpd:C00846,cpd:C00877,cpd:C01063,cpd:C01144,cpd:C01163,cpd:C01278,cpd:C01407,cpd:C02222,cpd:C02232,cpd:C02411,cpd:C02480,cpd:C02501,cpd:C02519,cpd:C02814,cpd:C02949,cpd:C03453,cpd:C03586,cpd:C03589,cpd:C03671,cpd:C03676,cpd:C04091,cpd:C04115,cpd:C04324,cpd:C04434,cpd:C04480,cpd:C04484,cpd:C04553,cpd:C05375,cpd:C06033,cpd:C06035,cpd:C06321,cpd:C06322,cpd:C06333,cpd:C06336,cpd:C06714,cpd:C06715,cpd:C06723,cpd:C06749,cpd:C09809,cpd:C09810,cpd:C09811,cpd:C09812,cpd:C09813,cpd:C09821,cpd:C09822,cpd:C09823,cpd:C14610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00363,Bisphenol degradation ,cpd:C00156,cpd:C00530,cpd:C00633,cpd:C10700,cpd:C13620,cpd:C13621,cpd:C13622,cpd:C13623,cpd:C13624,cpd:C13625,cpd:C13626,cpd:C13628,cpd:C13629,cpd:C13631,cpd:C13632,cpd:C13633,cpd:C13634,cpd:C13635,cpd:C13636,cpd:C13637,cpd:C13638,cpd:C14220,cpd:C14298,cpd:C18215,cpd:C18216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00364,Fluorobenzoate degradation ,cpd:C00090,cpd:C02222,cpd:C02357,cpd:C02359,cpd:C02364,cpd:C02370,cpd:C02371,cpd:C02802,cpd:C02949,cpd:C03925,cpd:C04178,cpd:C06387,cpd:C06670,cpd:C06671,cpd:C11272,cpd:C16246,cpd:C16247,cpd:C16248,cpd:C16249,cpd:C16472,cpd:C16473,cpd:C16474,cpd:C16475,cpd:C16476,cpd:C16477,cpd:C16478,cpd:C16479,cpd:C16480,cpd:C16481,cpd:C16482,cpd:C16483,cpd:C16484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00380,Tryptophan metabolism ,cpd:C00024,cpd:C00078,cpd:C00108,cpd:C00322,cpd:C00328,cpd:C00331,cpd:C00332,cpd:C00398,cpd:C00463,cpd:C00527,cpd:C00632,cpd:C00637,cpd:C00643,cpd:C00780,cpd:C00877,cpd:C00954,cpd:C00955,cpd:C00978,cpd:C01111,cpd:C01144,cpd:C01249,cpd:C01252,cpd:C01598,cpd:C01717,cpd:C01987,cpd:C02043,cpd:C02161,cpd:C02172,cpd:C02220,cpd:C02298,cpd:C02470,cpd:C02693,cpd:C02700,cpd:C02775,cpd:C02937,cpd:C02938,cpd:C03227,cpd:C03230,cpd:C03453,cpd:C03574,cpd:C03722,cpd:C03824,cpd:C04409,cpd:C05634,cpd:C05635,cpd:C05636,cpd:C05637,cpd:C05638,cpd:C05639,cpd:C05640,cpd:C05641,cpd:C05642,cpd:C05643,cpd:C05644,cpd:C05645,cpd:C05646,cpd:C05647,cpd:C05648,cpd:C05651,cpd:C05652,cpd:C05653,cpd:C05654,cpd:C05655,cpd:C05656,cpd:C05658,cpd:C05659,cpd:C05660,cpd:C05663,cpd:C05830,cpd:C05831,cpd:C05832,cpd:C05834,cpd:C05835,cpd:C05837,cpd:C06212,cpd:C06213,cpd:C16516,cpd:C16517,cpd:C16518,cpd:C17203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00400,"Phenylalanine, tyrosine and tryptophan biosynthesis ",cpd:C00074,cpd:C00078,cpd:C00079,cpd:C00082,cpd:C00108,cpd:C00119,cpd:C00166,cpd:C00230,cpd:C00251,cpd:C00254,cpd:C00279,cpd:C00296,cpd:C00354,cpd:C00441,cpd:C00463,cpd:C00493,cpd:C00826,cpd:C00944,cpd:C01094,cpd:C01179,cpd:C01269,cpd:C01302,cpd:C02637,cpd:C03175,cpd:C03506,cpd:C04302,cpd:C04691,cpd:C16848,cpd:C16850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00401,Novobiocin biosynthesis ,cpd:C00082,cpd:C00148,cpd:C00254,cpd:C01179,cpd:C03319,cpd:C05073,cpd:C05080,cpd:C12032,cpd:C12456,cpd:C12457,cpd:C12458,cpd:C12459,cpd:C12460,cpd:C12461,cpd:C12462,cpd:C12463,cpd:C12464,cpd:C12465,cpd:C12466,cpd:C12467,cpd:C12468,cpd:C12469,cpd:C12470,cpd:C12471,cpd:C12472,cpd:C12473,cpd:C12474,cpd:C12475,cpd:C12476,cpd:C12477,cpd:C12478,cpd:C12479,cpd:C12480,cpd:C12481,cpd:C12482,cpd:C12483,cpd:C12484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00402,Benzoxazinoid biosynthesis ,cpd:C00463,cpd:C03506,cpd:C04831,cpd:C11130,cpd:C12312,cpd:C15769,cpd:C15770,cpd:C15772,cpd:C18062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00410,beta-Alanine metabolism ,cpd:C00024,cpd:C00049,cpd:C00083,cpd:C00099,cpd:C00100,cpd:C00106,cpd:C00135,cpd:C00222,cpd:C00315,cpd:C00334,cpd:C00383,cpd:C00386,cpd:C00429,cpd:C00555,cpd:C00750,cpd:C00804,cpd:C00864,cpd:C00894,cpd:C00986,cpd:C01013,cpd:C01073,cpd:C01262,cpd:C02335,cpd:C02642,cpd:C03722,cpd:C05340,cpd:C05341,cpd:C05665,cpd:C05668,cpd:C05669,cpd:C05670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00430,Taurine and hypotaurine metabolism ,cpd:C00022,cpd:C00024,cpd:C00025,cpd:C00026,cpd:C00033,cpd:C00041,cpd:C00094,cpd:C00097,cpd:C00227,cpd:C00245,cpd:C00506,cpd:C00519,cpd:C00593,cpd:C00606,cpd:C01678,cpd:C01959,cpd:C03149,cpd:C05122,cpd:C05123,cpd:C05844,cpd:C06735,cpd:C14179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00440,Phosphonate and phosphinate metabolism ,cpd:C00033,cpd:C00074,cpd:C00084,cpd:C00189,cpd:C02798,cpd:C03167,cpd:C03557,cpd:C05042,cpd:C05672,cpd:C05673,cpd:C05674,cpd:C05675,cpd:C05676,cpd:C05677,cpd:C05678,cpd:C05679,cpd:C05680,cpd:C05681,cpd:C05682,cpd:C05683,cpd:C06367,cpd:C06368,cpd:C06451,cpd:C06452,cpd:C06454,cpd:C06455,cpd:C06456,cpd:C06457,cpd:C06459,cpd:C17940,cpd:C17941,cpd:C17942,cpd:C17943,cpd:C17944,cpd:C17945,cpd:C17946,cpd:C17947,cpd:C17948,cpd:C17949,cpd:C17950,cpd:C17951,cpd:C17952,cpd:C17960,cpd:C17961,cpd:C17962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00450,Selenocompound metabolism ,cpd:C00017,cpd:C00041,cpd:C01528,cpd:C02535,cpd:C05172,cpd:C05335,cpd:C05336,cpd:C05684,cpd:C05686,cpd:C05688,cpd:C05689,cpd:C05690,cpd:C05695,cpd:C05697,cpd:C05698,cpd:C05699,cpd:C05703,cpd:C06481,cpd:C06482,cpd:C16638,cpd:C18870,cpd:C18871,cpd:C18872,cpd:C18893,cpd:C18902,cpd:C18904,cpd:C18905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00460,Cyanoamino acid metabolism ,cpd:C00011,cpd:C00014,cpd:C00037,cpd:C00049,cpd:C00065,cpd:C00079,cpd:C00082,cpd:C00152,cpd:C00177,cpd:C00183,cpd:C00302,cpd:C00407,cpd:C00488,cpd:C00561,cpd:C00736,cpd:C00844,cpd:C01401,cpd:C01594,cpd:C02512,cpd:C02659,cpd:C03004,cpd:C03219,cpd:C03742,cpd:C04353,cpd:C05143,cpd:C05670,cpd:C05711,cpd:C05714,cpd:C05715,cpd:C06114,cpd:C08325,cpd:C08334,cpd:C15503,cpd:C16074,cpd:C16075,cpd:C18796,cpd:C19491,cpd:C19712,cpd:C19714,cpd:C19715,cpd:C20310,cpd:C20311,cpd:C20312,cpd:C20313,cpd:C20314,cpd:C20315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00471,D-Glutamine and D-glutamate metabolism ,cpd:C00025,cpd:C00026,cpd:C00064,cpd:C00217,cpd:C00692,cpd:C00819,cpd:C01050,cpd:C01212,cpd:C02237,cpd:C02671,cpd:C03933,cpd:C05723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00472,D-Arginine and D-ornithine metabolism ,cpd:C00062,cpd:C00077,cpd:C00515,cpd:C00792,cpd:C01110,cpd:C01667,cpd:C03341,cpd:C03564,cpd:C03771,cpd:C03943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00473,D-Alanine metabolism ,cpd:C00022,cpd:C00041,cpd:C00133,cpd:C00993,cpd:C04260,cpd:C04457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00480,Glutathione metabolism ,cpd:C00005,cpd:C00006,cpd:C00024,cpd:C00025,cpd:C00037,cpd:C00051,cpd:C00072,cpd:C00077,cpd:C00097,cpd:C00127,cpd:C00134,cpd:C00151,cpd:C00315,cpd:C00669,cpd:C00750,cpd:C01322,cpd:C01419,cpd:C01672,cpd:C01879,cpd:C02090,cpd:C02320,cpd:C03170,cpd:C03646,cpd:C03740,cpd:C05422,cpd:C05726,cpd:C05727,cpd:C05729,cpd:C05730,cpd:C16562,cpd:C16563,cpd:C16564,cpd:C16565,cpd:C16566,cpd:C16567,cpd:C16568,cpd:C16663,cpd:C16664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00500,Starch and sucrose metabolism ,cpd:C00029,cpd:C00031,cpd:C00089,cpd:C00092,cpd:C00095,cpd:C00103,cpd:C00167,cpd:C00181,cpd:C00185,cpd:C00190,cpd:C00191,cpd:C00208,cpd:C00221,cpd:C00252,cpd:C00267,cpd:C00333,cpd:C00369,cpd:C00394,cpd:C00470,cpd:C00498,cpd:C00501,cpd:C00617,cpd:C00663,cpd:C00668,cpd:C00689,cpd:C00714,cpd:C00718,cpd:C00721,cpd:C00760,cpd:C00965,cpd:C00973,cpd:C01083,cpd:C01172,cpd:C01231,cpd:C01798,cpd:C01935,cpd:C02013,cpd:C02336,cpd:C02352,cpd:C02591,cpd:C02995,cpd:C03033,cpd:C05345,cpd:C05731,cpd:C06215,cpd:C06216,cpd:C06217,cpd:C06218,cpd:C06219,cpd:C16688,cpd:C20237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00510,N-Glycan biosynthesis ,cpd:C00096,cpd:C00110,cpd:C00381,cpd:C00621,cpd:C01246,cpd:C03021,cpd:C03862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00511,Other glycan degradation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00512,Mucin type O-Glycan biosynthesis ,cpd:C02189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00513,Various types of N-glycan biosynthesis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00514,Other types of O-glycan biosynthesis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00520,Amino sugar and nucleotide sugar metabolism ,cpd:C00029,cpd:C00031,cpd:C00043,cpd:C00052,cpd:C00096,cpd:C00103,cpd:C00124,cpd:C00128,cpd:C00140,cpd:C00159,cpd:C00167,cpd:C00181,cpd:C00190,cpd:C00191,cpd:C00203,cpd:C00259,cpd:C00267,cpd:C00270,cpd:C00275,cpd:C00325,cpd:C00329,cpd:C00333,cpd:C00352,cpd:C00357,cpd:C00394,cpd:C00446,cpd:C00461,cpd:C00498,cpd:C00501,cpd:C00617,cpd:C00636,cpd:C00645,cpd:C00668,cpd:C00714,cpd:C00734,cpd:C00935,cpd:C00976,cpd:C00996,cpd:C00999,cpd:C01019,cpd:C01050,cpd:C01170,cpd:C01219,cpd:C01222,cpd:C01623,cpd:C01674,cpd:C01788,cpd:C02199,cpd:C02280,cpd:C02330,cpd:C02336,cpd:C02352,cpd:C02474,cpd:C02713,cpd:C02977,cpd:C02985,cpd:C03117,cpd:C03410,cpd:C03598,cpd:C03599,cpd:C03691,cpd:C03737,cpd:C03906,cpd:C04037,cpd:C04089,cpd:C04257,cpd:C04297,cpd:C04501,cpd:C04573,cpd:C04631,cpd:C05345,cpd:C05385,cpd:C06023,cpd:C06156,cpd:C06240,cpd:C06241,cpd:C11521,cpd:C13952,cpd:C15925,cpd:C16153,cpd:C16154,cpd:C16155,cpd:C16156,cpd:C16698,cpd:C17326,cpd:C17327,cpd:C17328,cpd:C19725,cpd:C19745,cpd:C19823,cpd:C19961,cpd:C19971,cpd:C19972,cpd:C20082,cpd:C20083,cpd:C20359,cpd:C20395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
